"
Leganés
","
Villarreal
"
Starting XI
13,Iago Herrerín,[],1,Sergio Asenjo,[]
18,Pablo Ínsua,"[('yellow-card', ""52'"")]",11,Jaume Costa,"[('yellow-card', ""20'"")]"
17,Víctor Díaz,[],6,Víctor Ruíz,[]
5,M. Mantovani,[],5,M. Musacchio,[]
3,Bustinza,"[('yellow-card', ""57'"")]",2,Mario Gaspar,"[('yellow-card', ""36'"")]"
23,Omar Ramos,"[('yellow-card', ""30'""), ('sub-out', ""70'"")]",19,Samu Castillejo,"[('sub-out', ""80'"")]"
6,Alberto,"[('yellow-card', ""41'""), ('sub-out', ""57'"")]",14,Trigueros,[]
8,Gabriel,"[('yellow-card', ""17'"")]",20,R. Soriano,"[('yellow-card', ""65'""), ('sub-out', ""71'"")]"
24,Timor,"[('yellow-card', ""52'"")]",16,Rodri Hernández,[]
20,Luciano,"[('sub-out', ""77'"")]",18,N. Sansone,[]
7,D. Machís,[],10,Alexandre Pato,"[('sub-out', ""67'"")]"
