"
West Bromwich Albion
","
Stoke City"
Starting XI
1,B. Foster,"[('yellow-card', ""66'"")]",33,L. Grant,[]
2,A. Nyom,[],2,P. Bardsley,[]
23,G. McAuley,[],15,B. Martins Indi,"[('yellow-card', ""90'"")]"
25,C. Dawson,[],17,R. Shawcross,[]
22,N. Chadli,"[('sub-out', ""66'"")]",3,E. Pieters,[]
7,J. Morrison,"[('sub-out', ""89'"")]",4,J. Allen,[]
24,D. Fletcher,[],6,G. Whelan,[]
10,M. Phillips,"[('yellow-card', ""60'""), ('sub-out', ""87'"")]",14,I. Afellay,"[('sub-out', ""69'"")]"
11,C. Brunt,[],16,C. Adam,"[('sub-out', ""58'"")]"
8,J. Livermore,[],25,P. Crouch,"[('sub-out', ""58'"")]"
9,S. Rondón,[],10,M. Arnautović,"[('yellow-card', ""30'"")]"
