"
Heracles
","
Groningen
"
Starting XI
1,B. Castro,[],1,S. Padt,[]
12,W. Droste,[],3,K. Larsen,[]
3,M. te Wierik,[],25,D. Payne,[]
27,J. Hoogma,"[('yellow-card', ""45'"")]",6,E. Reijnen,[]
8,L. Duarte,"[('sub-out', ""82'"")]",20,Y. van Nieff,[]
14,J. Pelupessy,"[('sub-out', ""71'"")]",8,R. Jenssen,"[('sub-out', ""78'"")]"
21,R. Gosens,[],22,S. Tibbling,"[('yellow-card', ""19'""), ('sub-out', ""62'"")]"
10,T. Bruns,[],12,J. Bacuna,[]
17,B. Kuwas,"[('sub-out', ""64'"")]",14,M. Mahi,[]
22,D. van Mieghem,[],13,A. Sørloth,"[('yellow-card', ""43'"")]"
9,S. Armenteros,[],11,B. Linssen,"[('sub-out', ""74'"")]"
