"
Stoke City
","
Middlesbrough
"
Starting XI
33,L. Grant,[],26,Víctor Valdés,[]
17,R. Shawcross,"[('yellow-card', ""21'"")]",4,Daniel Ayala,"[('sub-out', ""8'"")]"
15,B. Martins Indi,"[('sub-out', ""87'"")]",3,G. Friend,"[('yellow-card', ""45'+"")]"
3,E. Pieters,[],2,Fábio,[]
20,G. Cameron,[],6,B. Gibson,[]
8,G. Johnson,[],14,M. de Roon,"[('yellow-card', ""78'"")]"
4,J. Allen,[],7,G. Leadbitter,"[('sub-out', ""75'"")]"
6,G. Whelan,[],8,A. Clayton,[]
25,P. Crouch,"[('sub-out', ""79'"")]",21,G. Ramírez,"[('sub-out', ""46'"")]"
10,M. Arnautović,"[('sub-out', ""65'"")]",37,Adama Traoré,[]
32,Ramadan Sobhi,[],29,R. Gestede,[]
