"
Nice
","
Guingamp
"
Starting XI
30,Y. Cardinale,[],1,K. Johnsson,[]
31,Dante,[],3,Fernando Marçal,"[('yellow-card', ""20'"")]"
2,A. Souquet,[],29,C. Kerbrat,[]
29,Dalbert Henrique,"[('yellow-card', ""14'"")]",22,J. Martins-Pereira,"[('sub-out', ""83'"")]"
32,M. Sarr,"[('yellow-card', ""75'"")]",15,J. Sorbon,[]
26,V. Koziello,"[('yellow-card', ""23'"")]",27,M. Bodmer,"[('sub-out', ""61'"")]"
6,J. Seri,"[('sub-out', ""78'"")]",24,M. Coco,[]
25,W. Cyprien,[],8,L. Deaux,[]
13,V. Eysseric,"[('sub-out', ""86'"")]",17,E. Didot,[]
14,A. Plea,[],19,Y. Salibur,"[('sub-out', ""61'"")]"
9,M. Balotelli,"[('sub-out', ""90'+"")]",23,J. Briand,"[('yellow-card', ""88'"")]"
