"
Wolfsburg
","
Freiburg
"
Starting XI
28,K. Casteels,[],1,A. Schwolow,[]
21,J. Horn,[],20,M. Kempf,[]
15,C. Träsch,[],17,L. Kübler,[]
31,R. Knoche,[],4,C. Söyüncü,[]
2,P. Wollscheid,[],2,A. Ignjovski,[]
27,M. Arnold,[],32,V. Grifo,[]
6,R. Bazoer,[],8,M. Frantz,[]
14,J. Błaszczykowski,"[('sub-out', ""67'"")]",19,J. Haberer,"[('sub-out', ""84'"")]"
23,J. Guilavogui,[],23,J. Schuster,[]
8,Vieirinha,"[('sub-out', ""84'"")]",7,F. Niederlechner,"[('yellow-card', ""72'""), ('sub-out', ""90'+"")]"
33,M. Gómez,[],31,K. Guédé,"[('sub-out', ""69'"")]"
