"
Monaco
","
Olympique Lyonnais
"
Starting XI
1,D. Subašić,[],1,Anthony Lopes,[]
5,Jemerson,[],2,M. Yanga-Mbiwa,"[('yellow-card', ""42'"")]"
23,B. Mendy,"[('red-card', ""39'"")]",5,M. Diakhaby,[]
25,K. Glik,"[('yellow-card', ""56'"")]",20,Rafael,"[('sub-out', ""77'"")]"
19,D. Sidibé,"[('yellow-card', ""26'""), ('sub-out', ""77'"")]",15,J. Morel,[]
2,Fabinho,"[('yellow-card', ""53'""), ('sub-out', ""85'"")]",28,M. Valbuena,"[('yellow-card', ""74'"")]"
14,T. Bakayoko,[],29,L. Tousart,[]
10,Bernardo Silva,"[('yellow-card', ""52'"")]",8,C. Tolisso,[]
27,T. Lemar,[],18,N. Fekir,"[('sub-out', ""83'"")]"
9,R. Falcao,[],10,A. Lacazette,[]
18,V. Germain,"[('sub-out', ""63'"")]",11,R. Ghezzal,"[('sub-out', ""83'"")]"
