"
Southampton
","
Tottenham Hotspur
"
Starting XI
1,F. Forster,[],1,H. Lloris,[]
17,V. van Dijk,[],5,J. Vertonghen,"[('yellow-card', ""90'"")]"
6,José Fonte,[],3,D. Rose,"[('yellow-card', ""60'"")]"
21,R. Bertrand,[],2,K. Walker,"[('yellow-card', ""55'"")]"
2,Cédric Soares,[],17,M. Sissoko,"[('sub-out', ""74'"")]"
14,Oriol Romeu,[],12,V. Wanyama,[]
8,S. Davis,"[('sub-out', ""72'"")]",23,C. Eriksen,[]
16,J. Ward-Prowse,[],19,M. Dembélé,"[('yellow-card', ""15'""), ('sub-out', ""82'"")]"
22,N. Redmond,"[('red-card', ""57'"")]",20,D. Alli,[]
19,S. Boufal,"[('sub-out', ""72'"")]",15,E. Dier,[]
9,J. Rodriguez,"[('sub-out', ""72'"")]",10,H. Kane,"[('sub-out', ""89'"")]"
