"
Hertha BSC
","
Mainz 05
"
Starting XI
22,R. Jarstein,[],1,J. Lössl,[]
25,J. Brooks,[],24,G. Bussmann,"[('sub-out', ""84'"")]"
21,M. Plattenhardt,[],3,L. Balogun,[]
2,P. Pekarík,[],2,G. Donati,[]
28,F. Lustenberger,[],26,N. Bungert,[]
15,S. Langkamp,[],10,Y. Mallı,[]
5,N. Stark,[],25,J. Gbamin,"[('yellow-card', ""30'""), ('sec-yellow-card', ""62'"")]"
14,V. Stocker,"[('sub-out', ""64'"")]",22,André Ramalho,[]
24,G. Haraguchi,[],8,L. Öztunali,"[('sub-out', ""75'"")]"
19,V. Ibišević,"[('yellow-card', ""58'""), ('sec-yellow-card', ""74'"")]",36,A. Seydel,[]
8,S. Kalou,"[('sub-out', ""82'"")]",32,P. De Blasis,"[('sub-out', ""84'"")]"
