"
Watford
","
Everton
"
Starting XI
1,Gomes,[],22,M. Stekelenburg,[]
5,S. Prödl,[],3,L. Baines,"[('yellow-card', ""62'""), ('sub-out', ""83'"")]"
25,J. Holebas,"[('yellow-card', ""74'"")]",23,S. Coleman,[]
3,M. Britos,[],5,A. Williams,[]
18,C. Zúñiga,"[('sub-out', ""90'+"")]",25,Ramiro Funes Mori,[]
11,V. Behrami,[],16,J. McCarthy,[]
29,E. Capoue,[],18,G. Barry,[]
17,A. Guédioura,"[('yellow-card', ""7'""), ('sub-out', ""61'"")]",17,I. Gueye,"[('sub-out', ""64'"")]"
7,N. Amrabat,[],7,Deulofeu,"[('yellow-card', ""14'"")]"
33,S. Okaka,"[('sub-out', ""81'"")]",10,R. Lukaku,[]
9,T. Deeney,[],11,K. Mirallas,"[('sub-out', ""71'"")]"
