"
Schalke 04
","
Wolfsburg
"
Starting XI
1,R. Fährmann,[],28,K. Casteels,[]
31,M. Nastasić,"[('yellow-card', ""58'"")]",31,R. Knoche,[]
20,T. Kehrer,[],24,S. Jung,"[('sub-out', ""46'"")]"
4,B. Höwedes,[],21,J. Horn,[]
6,S. Kolašinac,"[('sub-out', ""71'"")]",22,Luiz Gustavo,[]
18,D. Caligiuri,[],27,M. Arnold,"[('yellow-card', ""2'"")]"
7,M. Meyer,[],10,Y. Mallı,[]
10,N. Bentaleb,[],23,J. Guilavogui,[]
8,L. Goretzka,[],6,R. Bazoer,"[('yellow-card', ""86'"")]"
13,E. Choupo-Moting,"[('sub-out', ""66'"")]",11,D. Didavi,"[('sub-out', ""74'"")]"
19,G. Burgstaller,"[('sub-out', ""85'"")]",33,M. Gómez,"[('sub-out', ""80'"")]"
