84',assist,Assist E. Velarde.
84',goal,Goal L. Montes.
81',yellow-card,Yellow Card E. Aguilera.
81',assist,Assist Maximiliano Moralez.
81',goal,Goal Mauro Boselli.
78',substitution,Substitution sub-out D. Moreno sub-in Gabriel Hauche .
70',substitution,Substitution sub-out Milton Caraglio sub-in H. Martín .
69',substitution,Substitution sub-out L. López sub-in Maximiliano Moralez .
60',substitution,Substitution sub-out A. Hurtado sub-in I. Malcorra .
46',substitution,Substitution sub-out Guillermo Burdisso sub-in J.I. González .
45' + 1',yellow-card,Yellow Card A. Hurtado.
44',substitution,Substitution sub-out A. Mejía sub-in C. Valdéz .
43',goal,Goal Guido Rodríguez.
41',assist,Assist Milton Caraglio.
41',goal,Goal Y. Corona.
16',red-card,Red Card Juninho.
15',yellow-card,Yellow Card Guillermo Burdisso.
13',penalty-goal,Penalty Goal D. Moreno.
11',yellow-card,Yellow Card W. Yarbrough.
7',yellow-card,Yellow Card Guido Rodríguez.
