89',substitution,Substitution sub-out Florian Grillitsch sub-in Claudio Pizarro .
85',assist,Assist Florian Kainz.
85',goal,Goal Thomas Delaney.
81',yellow-card,Yellow Card Julian Schuster.
81',yellow-card,Yellow Card Luca Caldirola.
77',assist,Assist Maximilian Philipp.
77',goal,Goal Vincenzo Grifo.
76',substitution,Substitution sub-out Fin Bartels sub-in Florian Kainz .
71',assist,Assist Thomas Delaney.
71',goal,Goal Fin Bartels.
64',missed-penalty,Missed Penalty Nils Petersen.
64',penalty-save,Penalty save Felix Wiedwald.
64',goal,Goal Nils Petersen.
47',assist,Assist Max Kruse.
47',goal,Goal Thomas Delaney.
46',substitution,Substitution sub-out Florian Niederlechner sub-in Nils Petersen .
46',substitution,Substitution sub-out Aleksandar Ignjovski sub-in Lukas Kübler .
46',substitution,Substitution sub-out Amir Abrashi sub-in Julian Schuster .
45' + 2',assist,Assist S. García.
45' + 2',goal,Goal Thomas Delaney.
40',substitution,Substitution sub-out Robert Bauer sub-in S. García .
27',yellow-card,Yellow Card Marc-Oliver Kempf.
21',goal,Goal Max Kruse.
