90' + 9',assist,Assist Nicolai Jörgensen.
90' + 9',goal,Goal Michiel Kramer.
90' + 3',substitution,Substitution sub-out Robin van der Meer sub-in Menno Koch .
90' + 3',substitution,Substitution sub-out Jan-Arie van der Heijden sub-in Michiel Kramer .
90',assist,Assist Bilal Basacikoglu.
90',goal,Goal Nicolai Jörgensen.
84',goal,Goal Sébastien Haller.
84',substitution,Substitution sub-out Richairo Zivkovic sub-in Patrick Joosten .
81',yellow-card,Yellow Card Bilal Basacikoglu.
75',substitution,Substitution sub-out Robbin Ruiter sub-in David Jensen .
72',substitution,Substitution sub-out Jens Toornstra sub-in Bilal Basacikoglu .
52',goal,Goal Giovanni Troupée.
39',yellow-card,Yellow Card K. El Ahmadi.
4',goal,Goal Dirk Kuyt.
2',assist,Assist Nacer Barazite.
2',goal,Goal Sébastien Haller.
