"
Heracles
","
Roda JC
"
Starting XI
1,B. Castro,[],1,B. van Leer,[]
12,W. Droste,"[('sub-out', ""71'"")]",27,F. Ananou,[]
3,M. te Wierik,[],5,A. van Peppen,[]
27,J. Hoogma,[],2,M. Milec,[]
21,R. Gosens,[],20,D. Werker,[]
14,J. Pelupessy,[],14,A. Ajagun,[]
20,P. van Ooijen,"[('sub-out', ""78'"")]",7,T. Van Hyfte,[]
10,T. Bruns,[],30,M. El Makrini,"[('yellow-card', ""59'""), ('sub-out', ""85'"")]"
9,S. Armenteros,[],9,D. Schahin,"[('sub-out', ""78'"")]"
18,K. Peterson,"[('sub-out', ""85'"")]",19,M. Paulissen,[]
17,B. Kuwas,[],15,G. van Velzen,"[('sub-out', ""72'"")]"
